id,userName,userUrl,version,score,title,text,url,updated
11057033893,JESUS NERD,https://itunes.apple.com/us/reviews/id1226107193,11.3.1,3,be careful with storage,"this app is really really fun! i love putting together videos and sharing them with my friends. the downside to this app is that you really really have to watch how much storage it is taking up. out of 128 GB, it had taken up 86 GB. it was eating up my storage and it was constantly frustrating trying to get rid of other apps/photos but nothing helped. i ended up deleting it and i only put it back on when i want to make something. overall, it’s wonderful but the amount of storage it takes up is absolutely ridiculous.",https://itunes.apple.com/us/review?id=1500855883&type=Purple%20Software,2024-03-17T21:41:39-07:00
11057023348,Edgar2468,https://itunes.apple.com/us/reviews/id1379080806,11.2.1,5,Love the app,I can make really cool car edits,https://itunes.apple.com/us/review?id=1500855883&type=Purple%20Software,2024-03-17T21:36:02-07:00
11057018667,Maajajja,https://itunes.apple.com/us/reviews/id1587632682,11.3.1,5,Apps reading,"I literally edit videos, but I’m a kid",https://itunes.apple.com/us/review?id=1500855883&type=Purple%20Software,2024-03-17T21:33:34-07:00
11056999347,Atebelle,https://itunes.apple.com/us/reviews/id961579982,11.2.1,5,Awesome,I enjoy using this app lots of exiciting things to use thank you,https://itunes.apple.com/us/review?id=1500855883&type=Purple%20Software,2024-03-17T21:23:15-07:00
11056967499,plswnjje,https://itunes.apple.com/us/reviews/id1268297892,11.3.1,4,Im inpatient 🥲,So I’ve wrote a review many of times but every time there’s an update but nothing is fixed all I asked was to be a cap cut creator,https://itunes.apple.com/us/review?id=1500855883&type=Purple%20Software,2024-03-17T21:06:32-07:00
11056941174,Hugtomcat,https://itunes.apple.com/us/reviews/id1620697027,11.2.1,5,Sooo good,I love the vids and u can curatet,https://itunes.apple.com/us/review?id=1500855883&type=Purple%20Software,2024-03-17T20:52:50-07:00
11056929762,i❤️cows😍💅🌸489,https://itunes.apple.com/us/reviews/id1212937810,11.3.1,5,DOWNLOAD,Ok so my friend told me to download capcut at first I was like uhh but then I gave it a try and it’s amazing you can watch other templates Incase you don’t know what to do and you can create as well it’s so much fun I can’t get of it no wonder my iPad is at 7% well I just wanted to say thank you so much for creating this app bye take care💅💅,https://itunes.apple.com/us/review?id=1500855883&type=Purple%20Software,2024-03-17T20:47:01-07:00
11056895043,Ge.Holla,https://itunes.apple.com/us/reviews/id168687258,11.2.1,5,Ge Holla,Amazing,https://itunes.apple.com/us/review?id=1500855883&type=Purple%20Software,2024-03-17T20:29:52-07:00
11056880104,Alice Kal,https://itunes.apple.com/us/reviews/id1399624621,11.3.1,5,Absolutely love this app!!!!,This is my number 1 App!!!,https://itunes.apple.com/us/review?id=1500855883&type=Purple%20Software,2024-03-17T20:22:28-07:00
11056869796,Big some day,https://itunes.apple.com/us/reviews/id1630375043,11.2.1,5,CapCut,This thing can help you get followers both on YouTube and TikTok,https://itunes.apple.com/us/review?id=1500855883&type=Purple%20Software,2024-03-17T20:17:24-07:00
11056824100,Janette361,https://itunes.apple.com/us/reviews/id1300083302,11.2.1,5,Love Love Love 🥰,🤍,https://itunes.apple.com/us/review?id=1500855883&type=Purple%20Software,2024-03-17T19:55:59-07:00
11056821176,Nashville mom of 6,https://itunes.apple.com/us/reviews/id215258943,11.2.1,5,Slayy💅💅✨,Omg LOVE CapCuttt it’s soo ✨PREPPY!!✨,https://itunes.apple.com/us/review?id=1500855883&type=Purple%20Software,2024-03-17T19:54:38-07:00
